County Code, County Name, Precinct Code, Contest Code, Contest Name, Party, Candidate Code , Candidate Name, Candidate Votes, Contest Votes, Pecentage,office,candidate,party
2, Berkeley,9, JA, Justice of the Supreme Court of Appeals, R,1041, Elizabeth D. Walker,368,2364,15.57%,Justice of the Supreme Court of Appeals,Elizabeth D. Walker,R
2, Berkeley, 922A, JA, Justice of the Supreme Court of Appeals, R,1041, Elizabeth D. Walker,142,1017,13.96%,Justice of the Supreme Court of Appeals,Elizabeth D. Walker,R
2, Berkeley,1, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,294,1590,18.49%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,10, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,311,2073,15.00%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,105, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,204,1401,14.56%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,106, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,155,1119,13.85%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,107, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,210,1425,14.74%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,11, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,139,977,14.23%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,110, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,110,780,14.10%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,111, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,119,1062,11.21%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,112, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,189,1218,15.52%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,113, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,83,672,12.35%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,114, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,114,867,13.15%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,115, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,125,942,13.27%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,12, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,374,2922,12.80%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,13, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,169,1200,14.08%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,14, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,147,837,17.56%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,15, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,222,1230,18.05%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,16, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,398,2655,14.99%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,17, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,235,1485,15.82%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,18, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,285,1815,15.70%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley, 18A, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,60,540,11.11%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,19, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,215,1584,13.57%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,2, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,313,2001,15.64%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,20, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,203,1638,12.39%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,21, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,275,2295,11.98%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,22, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,183,1380,13.26%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley, 22A, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,147,1296,11.34%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,23, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,449,3114,14.42%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,24, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,324,1929,16.80%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,25, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,295,1827,16.15%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,26, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,241,1818,13.26%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,27, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,375,2625,14.29%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,28, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,285,2043,13.95%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,29, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,296,2037,14.53%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,30, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,205,1680,12.20%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,32, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,269,2007,13.40%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,34, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,237,1980,11.97%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,35, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,331,2421,13.67%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,36, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,369,2934,12.58%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,38, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,287,2409,11.91%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,39, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,588,4692,12.53%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,40, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,413,3033,13.62%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,41, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,345,2724,12.67%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,42, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,186,1527,12.18%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,43, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,66,540,12.22%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley, 43A, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,146,1227,11.90%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,44, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,139,1113,12.49%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,45, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,297,2424,12.25%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,46, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,114,1020,11.18%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley, 46A, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,178,1605,11.09%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,47, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,267,2379,11.22%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,48, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,397,2805,14.15%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,49, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,320,2532,12.64%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,5, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,281,1836,15.31%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,50, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,155,1242,12.48%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,51, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,206,1395,14.77%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley, 51A, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,92,762,12.07%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,52, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,332,2412,13.76%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,53, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,331,2163,15.30%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,54, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,274,1986,13.80%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,55, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,82,699,11.73%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,56, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,130,828,15.70%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,6, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,186,999,18.62%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,7, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,295,1500,19.67%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,8, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,142,801,17.73%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,9, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,346,2364,14.64%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley, 922A, JA, Justice of the Supreme Court of Appeals, D,1042, Menis E. Ketchum,167,1017,16.42%,Justice of the Supreme Court of Appeals,Menis E. Ketchum,D
2, Berkeley,1, VO, Over Vote, ,901, Over Vote,0,1590,0.00%,Over Vote,Over Vote,
2, Berkeley,10, VO, Over Vote, ,901, Over Vote,0,2073,0.00%,Over Vote,Over Vote,
2, Berkeley,105, VO, Over Vote, ,901, Over Vote,0,1401,0.00%,Over Vote,Over Vote,
2, Berkeley,106, VO, Over Vote, ,901, Over Vote,0,1119,0.00%,Over Vote,Over Vote,
2, Berkeley,107, VO, Over Vote, ,901, Over Vote,0,1425,0.00%,Over Vote,Over Vote,
2, Berkeley,11, VO, Over Vote, ,901, Over Vote,0,977,0.00%,Over Vote,Over Vote,
2, Berkeley,110, VO, Over Vote, ,901, Over Vote,0,780,0.00%,Over Vote,Over Vote,
2, Berkeley,111, VO, Over Vote, ,901, Over Vote,0,1062,0.00%,Over Vote,Over Vote,
2, Berkeley,112, VO, Over Vote, ,901, Over Vote,0,1218,0.00%,Over Vote,Over Vote,
2, Berkeley,113, VO, Over Vote, ,901, Over Vote,0,672,0.00%,Over Vote,Over Vote,
2, Berkeley,114, VO, Over Vote, ,901, Over Vote,0,867,0.00%,Over Vote,Over Vote,
2, Berkeley,115, VO, Over Vote, ,901, Over Vote,0,942,0.00%,Over Vote,Over Vote,
2, Berkeley,12, VO, Over Vote, ,901, Over Vote,0,2922,0.00%,Over Vote,Over Vote,
2, Berkeley,13, VO, Over Vote, ,901, Over Vote,0,1200,0.00%,Over Vote,Over Vote,
2, Berkeley,14, VO, Over Vote, ,901, Over Vote,0,837,0.00%,Over Vote,Over Vote,
2, Berkeley,15, VO, Over Vote, ,901, Over Vote,0,1230,0.00%,Over Vote,Over Vote,
2, Berkeley,16, VO, Over Vote, ,901, Over Vote,0,2655,0.00%,Over Vote,Over Vote,
2, Berkeley,17, VO, Over Vote, ,901, Over Vote,0,1485,0.00%,Over Vote,Over Vote,
2, Berkeley,18, VO, Over Vote, ,901, Over Vote,0,1815,0.00%,Over Vote,Over Vote,
2, Berkeley, 18A, VO, Over Vote, ,901, Over Vote,0,540,0.00%,Over Vote,Over Vote,
2, Berkeley,19, VO, Over Vote, ,901, Over Vote,0,1584,0.00%,Over Vote,Over Vote,
2, Berkeley,2, VO, Over Vote, ,901, Over Vote,0,2001,0.00%,Over Vote,Over Vote,
2, Berkeley,20, VO, Over Vote, ,901, Over Vote,0,1638,0.00%,Over Vote,Over Vote,
2, Berkeley,21, VO, Over Vote, ,901, Over Vote,0,2295,0.00%,Over Vote,Over Vote,
2, Berkeley,22, VO, Over Vote, ,901, Over Vote,0,1380,0.00%,Over Vote,Over Vote,
2, Berkeley, 22A, VO, Over Vote, ,901, Over Vote,0,1296,0.00%,Over Vote,Over Vote,
2, Berkeley,23, VO, Over Vote, ,901, Over Vote,0,3114,0.00%,Over Vote,Over Vote,
2, Berkeley,24, VO, Over Vote, ,901, Over Vote,0,1929,0.00%,Over Vote,Over Vote,
2, Berkeley,25, VO, Over Vote, ,901, Over Vote,0,1827,0.00%,Over Vote,Over Vote,
2, Berkeley,26, VO, Over Vote, ,901, Over Vote,0,1818,0.00%,Over Vote,Over Vote,
2, Berkeley,27, VO, Over Vote, ,901, Over Vote,0,2625,0.00%,Over Vote,Over Vote,
2, Berkeley,28, VO, Over Vote, ,901, Over Vote,0,2043,0.00%,Over Vote,Over Vote,
2, Berkeley,29, VO, Over Vote, ,901, Over Vote,0,2037,0.00%,Over Vote,Over Vote,
2, Berkeley,30, VO, Over Vote, ,901, Over Vote,0,1680,0.00%,Over Vote,Over Vote,
2, Berkeley,32, VO, Over Vote, ,901, Over Vote,0,2007,0.00%,Over Vote,Over Vote,
2, Berkeley,34, VO, Over Vote, ,901, Over Vote,0,1980,0.00%,Over Vote,Over Vote,
2, Berkeley,35, VO, Over Vote, ,901, Over Vote,0,2421,0.00%,Over Vote,Over Vote,
2, Berkeley,36, VO, Over Vote, ,901, Over Vote,0,2934,0.00%,Over Vote,Over Vote,
2, Berkeley,38, VO, Over Vote, ,901, Over Vote,0,2409,0.00%,Over Vote,Over Vote,
2, Berkeley,39, VO, Over Vote, ,901, Over Vote,0,4692,0.00%,Over Vote,Over Vote,
2, Berkeley,40, VO, Over Vote, ,901, Over Vote,0,3033,0.00%,Over Vote,Over Vote,
2, Berkeley,41, VO, Over Vote, ,901, Over Vote,0,2724,0.00%,Over Vote,Over Vote,
2, Berkeley,42, VO, Over Vote, ,901, Over Vote,0,1527,0.00%,Over Vote,Over Vote,
2, Berkeley,43, VO, Over Vote, ,901, Over Vote,0,540,0.00%,Over Vote,Over Vote,
2, Berkeley, 43A, VO, Over Vote, ,901, Over Vote,0,1227,0.00%,Over Vote,Over Vote,
2, Berkeley,44, VO, Over Vote, ,901, Over Vote,0,1113,0.00%,Over Vote,Over Vote,
2, Berkeley,45, VO, Over Vote, ,901, Over Vote,0,2424,0.00%,Over Vote,Over Vote,
2, Berkeley,46, VO, Over Vote, ,901, Over Vote,0,1020,0.00%,Over Vote,Over Vote,
2, Berkeley, 46A, VO, Over Vote, ,901, Over Vote,0,1605,0.00%,Over Vote,Over Vote,
2, Berkeley,47, VO, Over Vote, ,901, Over Vote,0,2379,0.00%,Over Vote,Over Vote,
2, Berkeley,48, VO, Over Vote, ,901, Over Vote,0,2805,0.00%,Over Vote,Over Vote,
2, Berkeley,49, VO, Over Vote, ,901, Over Vote,0,2532,0.00%,Over Vote,Over Vote,
2, Berkeley,5, VO, Over Vote, ,901, Over Vote,0,1836,0.00%,Over Vote,Over Vote,
2, Berkeley,50, VO, Over Vote, ,901, Over Vote,0,1242,0.00%,Over Vote,Over Vote,
2, Berkeley,51, VO, Over Vote, ,901, Over Vote,0,1395,0.00%,Over Vote,Over Vote,
2, Berkeley, 51A, VO, Over Vote, ,901, Over Vote,0,762,0.00%,Over Vote,Over Vote,
2, Berkeley,52, VO, Over Vote, ,901, Over Vote,0,2412,0.00%,Over Vote,Over Vote,
2, Berkeley,53, VO, Over Vote, ,901, Over Vote,0,2163,0.00%,Over Vote,Over Vote,
2, Berkeley,54, VO, Over Vote, ,901, Over Vote,0,1986,0.00%,Over Vote,Over Vote,
2, Berkeley,55, VO, Over Vote, ,901, Over Vote,0,699,0.00%,Over Vote,Over Vote,
2, Berkeley,56, VO, Over Vote, ,901, Over Vote,0,828,0.00%,Over Vote,Over Vote,
2, Berkeley,6, VO, Over Vote, ,901, Over Vote,0,999,0.00%,Over Vote,Over Vote,
2, Berkeley,7, VO, Over Vote, ,901, Over Vote,0,1500,0.00%,Over Vote,Over Vote,
2, Berkeley,8, VO, Over Vote, ,901, Over Vote,0,801,0.00%,Over Vote,Over Vote,
2, Berkeley,9, VO, Over Vote, ,901, Over Vote,0,2364,0.00%,Over Vote,Over Vote,
2, Berkeley, 922A, VO, Over Vote, ,901, Over Vote,0,1017,0.00%,Over Vote,Over Vote,
2, Berkeley,1, EA, Secretary of State, D,1027, Natalie Tennant,336,1590,21.13%,Secretary of State,Natalie Tennant,D
2, Berkeley,10, EA, Secretary of State, D,1027, Natalie Tennant,410,2073,19.78%,Secretary of State,Natalie Tennant,D
2, Berkeley,105, EA, Secretary of State, D,1027, Natalie Tennant,240,1401,17.13%,Secretary of State,Natalie Tennant,D
2, Berkeley,106, EA, Secretary of State, D,1027, Natalie Tennant,170,1119,15.19%,Secretary of State,Natalie Tennant,D
2, Berkeley,107, EA, Secretary of State, D,1027, Natalie Tennant,223,1425,15.65%,Secretary of State,Natalie Tennant,D
2, Berkeley,11, EA, Secretary of State, D,1027, Natalie Tennant,186,977,19.04%,Secretary of State,Natalie Tennant,D
2, Berkeley,110, EA, Secretary of State, D,1027, Natalie Tennant,111,780,14.23%,Secretary of State,Natalie Tennant,D
2, Berkeley,111, EA, Secretary of State, D,1027, Natalie Tennant,148,1062,13.94%,Secretary of State,Natalie Tennant,D
2, Berkeley,112, EA, Secretary of State, D,1027, Natalie Tennant,202,1218,16.58%,Secretary of State,Natalie Tennant,D
2, Berkeley,113, EA, Secretary of State, D,1027, Natalie Tennant,99,672,14.73%,Secretary of State,Natalie Tennant,D
2, Berkeley,114, EA, Secretary of State, D,1027, Natalie Tennant,128,867,14.76%,Secretary of State,Natalie Tennant,D
2, Berkeley,115, EA, Secretary of State, D,1027, Natalie Tennant,150,942,15.92%,Secretary of State,Natalie Tennant,D
2, Berkeley,12, EA, Secretary of State, D,1027, Natalie Tennant,424,2922,14.51%,Secretary of State,Natalie Tennant,D
2, Berkeley,13, EA, Secretary of State, D,1027, Natalie Tennant,196,1200,16.33%,Secretary of State,Natalie Tennant,D
2, Berkeley,14, EA, Secretary of State, D,1027, Natalie Tennant,191,837,22.82%,Secretary of State,Natalie Tennant,D
2, Berkeley,15, EA, Secretary of State, D,1027, Natalie Tennant,261,1230,21.22%,Secretary of State,Natalie Tennant,D
2, Berkeley,16, EA, Secretary of State, D,1027, Natalie Tennant,485,2655,18.27%,Secretary of State,Natalie Tennant,D
2, Berkeley,17, EA, Secretary of State, D,1027, Natalie Tennant,274,1485,18.45%,Secretary of State,Natalie Tennant,D
2, Berkeley,18, EA, Secretary of State, D,1027, Natalie Tennant,322,1815,17.74%,Secretary of State,Natalie Tennant,D
2, Berkeley, 18A, EA, Secretary of State, D,1027, Natalie Tennant,78,540,14.44%,Secretary of State,Natalie Tennant,D
2, Berkeley,19, EA, Secretary of State, D,1027, Natalie Tennant,212,1584,13.38%,Secretary of State,Natalie Tennant,D
2, Berkeley,2, EA, Secretary of State, D,1027, Natalie Tennant,374,2001,18.69%,Secretary of State,Natalie Tennant,D
2, Berkeley,20, EA, Secretary of State, D,1027, Natalie Tennant,219,1638,13.37%,Secretary of State,Natalie Tennant,D
2, Berkeley,21, EA, Secretary of State, D,1027, Natalie Tennant,312,2295,13.59%,Secretary of State,Natalie Tennant,D
2, Berkeley,22, EA, Secretary of State, D,1027, Natalie Tennant,222,1380,16.09%,Secretary of State,Natalie Tennant,D
2, Berkeley, 22A, EA, Secretary of State, D,1027, Natalie Tennant,210,1296,16.20%,Secretary of State,Natalie Tennant,D
2, Berkeley,23, EA, Secretary of State, D,1027, Natalie Tennant,485,3114,15.57%,Secretary of State,Natalie Tennant,D
2, Berkeley,24, EA, Secretary of State, D,1027, Natalie Tennant,359,1929,18.61%,Secretary of State,Natalie Tennant,D
2, Berkeley,25, EA, Secretary of State, D,1027, Natalie Tennant,348,1827,19.05%,Secretary of State,Natalie Tennant,D
2, Berkeley,26, EA, Secretary of State, D,1027, Natalie Tennant,293,1818,16.12%,Secretary of State,Natalie Tennant,D
2, Berkeley,27, EA, Secretary of State, D,1027, Natalie Tennant,437,2625,16.65%,Secretary of State,Natalie Tennant,D
2, Berkeley,28, EA, Secretary of State, D,1027, Natalie Tennant,341,2043,16.69%,Secretary of State,Natalie Tennant,D
2, Berkeley,29, EA, Secretary of State, D,1027, Natalie Tennant,338,2037,16.59%,Secretary of State,Natalie Tennant,D
2, Berkeley,30, EA, Secretary of State, D,1027, Natalie Tennant,212,1680,12.62%,Secretary of State,Natalie Tennant,D
2, Berkeley,32, EA, Secretary of State, D,1027, Natalie Tennant,287,2007,14.30%,Secretary of State,Natalie Tennant,D
2, Berkeley,34, EA, Secretary of State, D,1027, Natalie Tennant,277,1980,13.99%,Secretary of State,Natalie Tennant,D
2, Berkeley,35, EA, Secretary of State, D,1027, Natalie Tennant,362,2421,14.95%,Secretary of State,Natalie Tennant,D
2, Berkeley,36, EA, Secretary of State, D,1027, Natalie Tennant,398,2934,13.57%,Secretary of State,Natalie Tennant,D
2, Berkeley,38, EA, Secretary of State, D,1027, Natalie Tennant,386,2409,16.02%,Secretary of State,Natalie Tennant,D
2, Berkeley,39, EA, Secretary of State, D,1027, Natalie Tennant,686,4692,14.62%,Secretary of State,Natalie Tennant,D
2, Berkeley,40, EA, Secretary of State, D,1027, Natalie Tennant,451,3033,14.87%,Secretary of State,Natalie Tennant,D
2, Berkeley,41, EA, Secretary of State, D,1027, Natalie Tennant,331,2724,12.15%,Secretary of State,Natalie Tennant,D
2, Berkeley,42, EA, Secretary of State, D,1027, Natalie Tennant,224,1527,14.67%,Secretary of State,Natalie Tennant,D
2, Berkeley,43, EA, Secretary of State, D,1027, Natalie Tennant,80,540,14.81%,Secretary of State,Natalie Tennant,D
2, Berkeley, 43A, EA, Secretary of State, D,1027, Natalie Tennant,152,1227,12.39%,Secretary of State,Natalie Tennant,D
2, Berkeley,44, EA, Secretary of State, D,1027, Natalie Tennant,179,1113,16.08%,Secretary of State,Natalie Tennant,D
2, Berkeley,45, EA, Secretary of State, D,1027, Natalie Tennant,333,2424,13.74%,Secretary of State,Natalie Tennant,D
2, Berkeley,46, EA, Secretary of State, D,1027, Natalie Tennant,114,1020,11.18%,Secretary of State,Natalie Tennant,D
2, Berkeley, 46A, EA, Secretary of State, D,1027, Natalie Tennant,208,1605,12.96%,Secretary of State,Natalie Tennant,D
2, Berkeley,47, EA, Secretary of State, D,1027, Natalie Tennant,275,2379,11.56%,Secretary of State,Natalie Tennant,D
2, Berkeley,48, EA, Secretary of State, D,1027, Natalie Tennant,436,2805,15.54%,Secretary of State,Natalie Tennant,D
2, Berkeley,49, EA, Secretary of State, D,1027, Natalie Tennant,397,2532,15.68%,Secretary of State,Natalie Tennant,D
2, Berkeley,5, EA, Secretary of State, D,1027, Natalie Tennant,328,1836,17.86%,Secretary of State,Natalie Tennant,D
2, Berkeley,50, EA, Secretary of State, D,1027, Natalie Tennant,164,1242,13.20%,Secretary of State,Natalie Tennant,D
2, Berkeley,51, EA, Secretary of State, D,1027, Natalie Tennant,198,1395,14.19%,Secretary of State,Natalie Tennant,D
2, Berkeley, 51A, EA, Secretary of State, D,1027, Natalie Tennant,104,762,13.65%,Secretary of State,Natalie Tennant,D
2, Berkeley,52, EA, Secretary of State, D,1027, Natalie Tennant,390,2412,16.17%,Secretary of State,Natalie Tennant,D
2, Berkeley,53, EA, Secretary of State, D,1027, Natalie Tennant,370,2163,17.11%,Secretary of State,Natalie Tennant,D
2, Berkeley,54, EA, Secretary of State, D,1027, Natalie Tennant,308,1986,15.51%,Secretary of State,Natalie Tennant,D
2, Berkeley,55, EA, Secretary of State, D,1027, Natalie Tennant,91,699,13.02%,Secretary of State,Natalie Tennant,D
2, Berkeley,56, EA, Secretary of State, D,1027, Natalie Tennant,166,828,20.05%,Secretary of State,Natalie Tennant,D
2, Berkeley,6, EA, Secretary of State, D,1027, Natalie Tennant,208,999,20.82%,Secretary of State,Natalie Tennant,D
2, Berkeley,7, EA, Secretary of State, D,1027, Natalie Tennant,339,1500,22.60%,Secretary of State,Natalie Tennant,D
2, Berkeley,8, EA, Secretary of State, D,1027, Natalie Tennant,181,801,22.60%,Secretary of State,Natalie Tennant,D
2, Berkeley,9, EA, Secretary of State, D,1027, Natalie Tennant,456,2364,19.29%,Secretary of State,Natalie Tennant,D
2, Berkeley, 922A, EA, Secretary of State, D,1027, Natalie Tennant,196,1017,19.27%,Secretary of State,Natalie Tennant,D
2, Berkeley,1, EA, Secretary of State, R,1028, Charles Theophilus Minimah,151,1590,9.50%,Secretary of State,Charles Theophilus Minimah,R
2, Berkeley,10, EA, Secretary of State, R,1028, Charles Theophilus Minimah,226,2073,10.90%,Secretary of State,Charles Theophilus Minimah,R
2, Berkeley,105, EA, Secretary of State, R,1028, Charles Theophilus Minimah,192,1401,13.70%,Secretary of State,Charles Theophilus Minimah,R
2, Berkeley,106, EA, Secretary of State, R,1028, Charles Theophilus Minimah,172,1119,15.37%,Secretary of State,Charles Theophilus Minimah,R
2, Berkeley,107, EA, Secretary of State, R,1028, Charles Theophilus Minimah,218,1425,15.30%,Secretary of State,Charles Theophilus Minimah,R
2, Berkeley,11, EA, Secretary of State, R,1028, Charles Theophilus Minimah,102,977,10.44%,Secretary of State,Charles Theophilus Minimah,R
2, Berkeley,110, EA, Secretary of State, R,1028, Charles Theophilus Minimah,125,780,16.03%,Secretary of State,Charles Theophilus Minimah,R
